timestamp;maquina;tipo_maquina;modo_operacion;temperatura [ºC;vibracion [mm/s];presion [bar];rpm_motor [rpm];horas_funcionamiento [h];dias_desde_mantenimiento [días
08/01/2025 18:00;MCH_04;ventilador;intermitente;75.4;1.19;29.26;1354.48;80;27
08/01/2025 19:00;MCH_04;ventilador;intermitente;75.92;1.53;29.48;1428.55;80;28
08/01/2025 20:00;MCH_04;ventilador;intermitente;76.65;1.98;26.46;1526.51;81;29
08/01/2025 21:00;MCH_04;ventilador;intermitente;75.36;1.2;30.44;1454.34;81;30
08/01/2025 22:00;MCH_04;ventilador;intermitente;70.99;1.4;27.23;1286.17;82;31
08/01/2025 23:00;MCH_04;ventilador;intermitente;70.05;1.56;27.99;1399.88;83;32
09/01/2025 0:00;MCH_04;ventilador;intermitente;75.61;1.57;29.41;1388.61;83;33
09/01/2025 1:00;MCH_04;ventilador;intermitente;74.79;1.21;27.55;1429.89;83;34
09/01/2025 2:00;MCH_04;ventilador;intermitente;71.29;0.76;25.73;1504.52;84;35
09/01/2025 3:00;MCH_04;ventilador;intermitente;75.54;1.98;28.08;1506.49;84;36
09/01/2025 4:00;MCH_04;ventilador;intermitente;73.53;1.26;28.55;1465.35;85;37
09/01/2025 5:00;MCH_04;ventilador;intermitente;75.62;1.39;27.04;1290.58;86;38
09/01/2025 6:00;MCH_04;ventilador;intermitente;76.57;1.24;28.48;1509.79;87;39
09/01/2025 7:00;MCH_04;ventilador;intermitente;75.66;0.99;30.08;1270.37;87;40
09/01/2025 8:00;MCH_04;ventilador;intermitente;73.98;1.5;32.71;1526.01;88;41
09/01/2025 9:00;MCH_04;ventilador;intermitente;68.27;1.33;23.69;1368.58;89;42
09/01/2025 10:00;MCH_04;ventilador;intermitente;73.29;1.43;28.44;1519.9;90;43
09/01/2025 11:00;MCH_04;ventilador;intermitente;75.47;1.71;25.43;1597.3;91;44
09/01/2025 12:00;MCH_04;ventilador;intermitente;70.74;1.06;29.53;1547.21;92;45
09/01/2025 13:00;MCH_04;ventilador;intermitente;78.46;1.44;27.49;1511.04;93;46
09/01/2025 14:00;MCH_04;ventilador;intermitente;74.01;1.51;29.63;1390.49;93;47
09/01/2025 15:00;MCH_04;ventilador;intermitente;75.99;1.22;26.74;1414.93;93;48
09/01/2025 16:00;MCH_04;ventilador;intermitente;73.54;2.15;24.42;1472.81;94;49
09/01/2025 17:00;MCH_04;ventilador;intermitente;74.14;1.48;27.52;1495.15;95;50
09/01/2025 18:00;MCH_04;ventilador;intermitente;75.8;1.1;27.63;1489.44;95;51
09/01/2025 19:00;MCH_04;ventilador;intermitente;68.15;1.61;31.56;1396.26;95;52
09/01/2025 20:00;MCH_04;ventilador;intermitente;77.32;1.69;29.12;1319.34;96;53
09/01/2025 21:00;MCH_04;ventilador;intermitente;75.93;0.98;28.62;1397.15;97;54
09/01/2025 22:00;MCH_04;ventilador;intermitente;72.06;1.76;27.23;1441.35;98;55
09/01/2025 23:00;MCH_04;ventilador;intermitente;73.33;1.68;27.8;1321.06;99;56
10/01/2025 0:00;MCH_04;ventilador;intermitente;77.2;1.89;25.06;1407.77;100;57
10/01/2025 1:00;MCH_04;ventilador;intermitente;73.53;1.25;26.98;1086.48;101;58
10/01/2025 2:00;MCH_04;ventilador;intermitente;81.28;1.26;30.69;1394.91;101;59
10/01/2025 3:00;MCH_04;ventilador;intermitente;71.92;1.46;31.54;1336.61;102;60
10/01/2025 4:00;MCH_04;ventilador;intermitente;75.24;1.56;28.97;1452.78;103;61
10/01/2025 5:00;MCH_04;ventilador;intermitente;73.91;1.54;29.01;1409.91;104;62
10/01/2025 6:00;MCH_04;ventilador;intermitente;78.9;1.15;27.76;1544.89;105;63
10/01/2025 7:00;MCH_04;ventilador;intermitente;73.86;1.42;27.48;1569.74;105;64
10/01/2025 8:00;MCH_04;ventilador;intermitente;77.09;1.34;25.21;1530.44;106;65
10/01/2025 9:00;MCH_04;ventilador;intermitente;74.71;1.47;26.93;1496.45;107;66
10/01/2025 10:00;MCH_04;ventilador;intermitente;74.75;1.92;29.77;1513.54;108;67
10/01/2025 11:00;MCH_04;ventilador;intermitente;78.81;1.61;29.21;1499.26;108;68
10/01/2025 12:00;MCH_04;ventilador;intermitente;76.36;1.5;25.6;1271.49;109;69
10/01/2025 13:00;MCH_04;ventilador;intermitente;77.53;1.74;29.88;1486.44;110;70
10/01/2025 14:00;MCH_04;ventilador;intermitente;80.01;1.86;28.7;1301.36;111;71
10/01/2025 15:00;MCH_04;ventilador;intermitente;75.72;1.59;27.85;1504.29;112;72
10/01/2025 16:00;MCH_04;ventilador;intermitente;74.92;1.26;28.17;1401.46;113;73
10/01/2025 17:00;MCH_04;ventilador;intermitente;74.24;1.76;28.39;1675.68;114;74
10/01/2025 18:00;MCH_04;ventilador;intermitente;75.48;1.86;27.89;1564.47;115;75
10/01/2025 19:00;MCH_04;ventilador;intermitente;76.65;1.66;25.8;1486.75;116;76
10/01/2025 20:00;MCH_04;ventilador;intermitente;71.03;1.86;27.24;1498.09;117;77
10/01/2025 21:00;MCH_04;ventilador;intermitente;77.09;1.32;27.48;1542.04;118;78
10/01/2025 22:00;MCH_04;ventilador;intermitente;78.2;1.64;27.76;1440.6;119;79
10/01/2025 23:00;MCH_04;ventilador;intermitente;74.88;1.86;26.15;1480.73;120;80
11/01/2025 0:00;MCH_04;ventilador;intermitente;80.5;1.0;29.26;1509.16;121;81
11/01/2025 1:00;MCH_04;ventilador;intermitente;79.66;1.53;29.83;1490.87;121;82
11/01/2025 2:00;MCH_04;ventilador;intermitente;66.19;1.78;27.76;1411.78;122;83
11/01/2025 3:00;MCH_04;ventilador;intermitente;75.88;1.7;29.43;1324.49;123;84
11/01/2025 4:00;MCH_04;ventilador;intermitente;70.6;2.34;28.0;1544.84;124;85
11/01/2025 5:00;MCH_04;ventilador;intermitente;77.18;1.36;26.46;1235.6;124;86
11/01/2025 6:00;MCH_04;ventilador;intermitente;75.31;1.5;26.66;1507.88;125;87
11/01/2025 7:00;MCH_04;ventilador;intermitente;68.39;1.66;27.44;1506.27;126;88
11/01/2025 8:00;MCH_04;ventilador;intermitente;72.07;1.82;28.22;1448.23;127;89
11/01/2025 9:00;MCH_04;ventilador;intermitente;71.79;1.49;27.61;1595.71;128;90
11/01/2025 10:00;MCH_04;ventilador;intermitente;71.63;1.42;26.79;1275.71;129;1
11/01/2025 11:00;MCH_04;ventilador;intermitente;68.47;1.37;27.9;1513.62;130;2
11/01/2025 12:00;MCH_04;ventilador;intermitente;76.04;1.15;28.57;1379.63;131;3
11/01/2025 13:00;MCH_04;ventilador;intermitente;72.77;1.51;29.57;1388.66;132;4
11/01/2025 14:00;MCH_04;ventilador;intermitente;72.58;1.2;32.09;1571.24;133;5
11/01/2025 15:00;MCH_04;ventilador;intermitente;68.96;1.39;27.56;1565.29;133;6
11/01/2025 16:00;MCH_04;ventilador;intermitente;72.93;1.81;28.66;1510.87;134;7
11/01/2025 17:00;MCH_04;ventilador;intermitente;73.97;1.03;24.71;1410.87;135;8
11/01/2025 18:00;MCH_04;ventilador;intermitente;72.33;1.39;29.73;1483.43;136;9
11/01/2025 19:00;MCH_04;ventilador;intermitente;72.41;1.27;26.13;1288.7;137;10
11/01/2025 20:00;MCH_04;ventilador;intermitente;75.21;1.24;24.69;1492.88;138;11
11/01/2025 21:00;MCH_04;ventilador;intermitente;74.15;2.04;26.12;1426.35;139;12
11/01/2025 22:00;MCH_04;ventilador;intermitente;71.35;1.03;25.48;1488.86;140;13
11/01/2025 23:00;MCH_04;ventilador;intermitente;80.24;1.85;30.3;1516.83;140;14
12/01/2025 0:00;MCH_04;ventilador;intermitente;71.61;1.26;31.43;1583.54;141;15
12/01/2025 1:00;MCH_04;ventilador;intermitente;72.67;1.04;29.59;1459.53;142;16
12/01/2025 2:00;MCH_04;ventilador;intermitente;77.34;1.31;25.7;1156.89;143;17
12/01/2025 3:00;MCH_04;ventilador;intermitente;80.92;1.22;26.57;1462.68;144;18
12/01/2025 4:00;MCH_04;ventilador;intermitente;77.26;1.63;25.52;1545.7;144;19
12/01/2025 5:00;MCH_04;ventilador;intermitente;74.41;1.47;28.04;1435.17;145;20
12/01/2025 6:00;MCH_04;ventilador;intermitente;78.05;2.08;27.91;1459.31;146;21
12/01/2025 7:00;MCH_04;ventilador;intermitente;74.51;1.25;27.35;1418.5;147;22
12/01/2025 8:00;MCH_04;ventilador;intermitente;73.94;1.42;29.65;1409.09;148;23
12/01/2025 9:00;MCH_04;ventilador;intermitente;75.66;1.63;27.97;1434.49;149;24
12/01/2025 10:00;MCH_04;ventilador;intermitente;78.57;1.58;25.32;1428.56;150;25
12/01/2025 11:00;MCH_04;ventilador;intermitente;73.2;1.48;31.63;1460.08;150;26
12/01/2025 12:00;MCH_04;ventilador;intermitente;79.96;1.72;29.04;1465.66;150;27
12/01/2025 13:00;MCH_04;ventilador;intermitente;77.63;1.31;28.94;1420.74;151;28
12/01/2025 14:00;MCH_04;ventilador;intermitente;69.03;2.0;26.99;1351.33;152;29
12/01/2025 15:00;MCH_04;ventilador;intermitente;76.94;2.05;28.84;1425.13;152;30
12/01/2025 16:00;MCH_04;ventilador;intermitente;77.5;1.33;28.26;1585.78;153;31
12/01/2025 17:00;MCH_04;ventilador;intermitente;72.86;1.04;29.55;1508.78;153;32
12/01/2025 18:00;MCH_04;ventilador;intermitente;76.76;0.96;28.42;1399.43;154;33
12/01/2025 19:00;MCH_04;ventilador;intermitente;76.5;1.67;26.0;1558.34;154;34
12/01/2025 20:00;MCH_04;ventilador;intermitente;78.97;0.73;28.43;1321.55;155;35
12/01/2025 21:00;MCH_04;ventilador;intermitente;76.11;1.08;27.03;1492.78;155;36
12/01/2025 22:00;MCH_04;ventilador;intermitente;74.16;2.09;27.66;1479.88;156;37
12/01/2025 23:00;MCH_04;ventilador;intermitente;78.56;1.45;24.22;1342.97;156;38
13/01/2025 0:00;MCH_04;ventilador;intermitente;77.38;1.34;31.77;1496.28;157;39
13/01/2025 1:00;MCH_04;ventilador;intermitente;74.91;2.0;30.6;1343.36;157;40
13/01/2025 2:00;MCH_04;ventilador;intermitente;74.8;1.85;30.5;1319.85;157;41
13/01/2025 3:00;MCH_04;ventilador;intermitente;76.28;1.61;31.77;1402.3;158;42
13/01/2025 4:00;MCH_04;ventilador;intermitente;77.06;0.57;28.43;1566.59;159;43
13/01/2025 5:00;MCH_04;ventilador;intermitente;74.06;1.47;26.96;1360.9;160;44
13/01/2025 6:00;MCH_04;ventilador;intermitente;76.97;1.17;29.69;1613.44;161;45
13/01/2025 7:00;MCH_04;ventilador;intermitente;77.67;1.84;24.92;1444.44;162;46
13/01/2025 8:00;MCH_04;ventilador;intermitente;76.09;1.26;27.86;1256.6;163;47
13/01/2025 9:00;MCH_04;ventilador;intermitente;76.8;1.46;27.98;1361.6;163;48
13/01/2025 10:00;MCH_04;ventilador;intermitente;74.34;1.56;25.12;1444.79;163;49
13/01/2025 11:00;MCH_04;ventilador;intermitente;69.6;1.78;25.88;1521.64;164;50
13/01/2025 12:00;MCH_04;ventilador;intermitente;78.47;1.42;21.4;1246.57;165;51
13/01/2025 13:00;MCH_04;ventilador;intermitente;71.41;2.08;28.57;1365.1;166;52
13/01/2025 14:00;MCH_04;ventilador;intermitente;79.4;1.69;23.56;1547.77;167;53
13/01/2025 15:00;MCH_04;ventilador;intermitente;74.65;1.59;29.15;1457.81;168;54
13/01/2025 16:00;MCH_04;ventilador;intermitente;75.81;1.58;28.09;1312.35;169;55
13/01/2025 17:00;MCH_04;ventilador;intermitente;73.82;1.1;30.17;1419.3;170;56
13/01/2025 18:00;MCH_04;ventilador;intermitente;76.75;1.1;24.76;1473.32;171;57
13/01/2025 19:00;MCH_04;ventilador;intermitente;73.93;1.55;31.7;1490.44;172;58
13/01/2025 20:00;MCH_04;ventilador;intermitente;67.76;1.27;28.47;1305.64;173;59
13/01/2025 21:00;MCH_04;ventilador;intermitente;77.33;2.14;30.88;1375.82;173;60
13/01/2025 22:00;MCH_04;ventilador;intermitente;74.62;1.23;28.53;1355.11;174;61
13/01/2025 23:00;MCH_04;ventilador;intermitente;86.33;1.87;28.86;1372.66;174;62
14/01/2025 0:00;MCH_04;ventilador;intermitente;76.95;1.63;27.69;1447.47;175;63
14/01/2025 1:00;MCH_04;ventilador;intermitente;72.64;1.74;26.51;1438.77;176;64
14/01/2025 2:00;MCH_04;ventilador;intermitente;75.09;1.08;27.92;1486.02;177;65
14/01/2025 3:00;MCH_04;ventilador;intermitente;69.54;1.84;26.94;1198.98;178;66
14/01/2025 4:00;MCH_04;ventilador;intermitente;74.88;0.56;29.99;1332.04;179;67
14/01/2025 5:00;MCH_04;ventilador;intermitente;77.56;1.56;28.96;1395.43;180;68
14/01/2025 6:00;MCH_04;ventilador;intermitente;77.34;1.51;25.51;1340.41;181;69
14/01/2025 7:00;MCH_04;ventilador;intermitente;73.92;1.51;28.38;1500.43;182;70
14/01/2025 8:00;MCH_04;ventilador;intermitente;76.16;1.24;24.85;1274.6;183;71
14/01/2025 9:00;MCH_04;ventilador;intermitente;75.69;1.56;28.23;1524.63;184;72
14/01/2025 10:00;MCH_04;ventilador;intermitente;77.7;2.11;29.22;1598.73;185;73
14/01/2025 11:00;MCH_04;ventilador;intermitente;77.62;1.23;24.1;1376.13;185;74
14/01/2025 12:00;MCH_04;ventilador;intermitente;73.38;1.47;23.41;1527.9;185;75
14/01/2025 13:00;MCH_04;ventilador;intermitente;77.69;1.7;32.76;1562.57;185;76
14/01/2025 14:00;MCH_04;ventilador;intermitente;75.73;1.24;29.84;1520.27;185;77
14/01/2025 15:00;MCH_04;ventilador;intermitente;75.65;1.41;27.59;1436.22;186;78
14/01/2025 16:00;MCH_04;ventilador;intermitente;72.49;1.71;28.79;1465.97;187;79
14/01/2025 17:00;MCH_04;ventilador;intermitente;79.45;1.23;30.78;1336.12;187;80
14/01/2025 18:00;MCH_04;ventilador;intermitente;73.04;1.42;29.41;1551.09;188;81
14/01/2025 19:00;MCH_04;ventilador;intermitente;69.47;1.54;26.69;1540.76;189;82
14/01/2025 20:00;MCH_04;ventilador;intermitente;72.53;1.74;29.3;1532.98;189;83
14/01/2025 21:00;MCH_04;ventilador;intermitente;72.08;1.19;27.11;1465.69;190;84
14/01/2025 22:00;MCH_04;ventilador;intermitente;72.45;1.42;30.54;1272.96;191;85
14/01/2025 23:00;MCH_04;ventilador;intermitente;75.88;0.65;25.21;1512.53;191;86
15/01/2025 0:00;MCH_04;ventilador;intermitente;75.09;1.21;28.55;1427.55;192;87
15/01/2025 1:00;MCH_04;ventilador;intermitente;77.96;1.08;28.2;1511.6;193;88
15/01/2025 2:00;MCH_04;ventilador;intermitente;75.87;1.56;27.25;1527.88;193;89
15/01/2025 3:00;MCH_04;ventilador;intermitente;70.72;1.8;26.88;1557.59;194;90
15/01/2025 4:00;MCH_04;ventilador;intermitente;75.44;1.41;27.61;1546.44;195;1
15/01/2025 5:00;MCH_04;ventilador;intermitente;74.57;1.37;29.79;1523.71;196;2
15/01/2025 6:00;MCH_04;ventilador;intermitente;74.1;1.3;29.46;1460.07;197;3
15/01/2025 7:00;MCH_04;ventilador;intermitente;76.82;1.5;26.22;1441.17;198;4
15/01/2025 8:00;MCH_04;ventilador;intermitente;74.39;1.66;26.46;1397.95;199;5
15/01/2025 9:00;MCH_04;ventilador;intermitente;71.79;2.01;27.74;1352.5;200;6
15/01/2025 10:00;MCH_04;ventilador;intermitente;77.27;1.16;25.42;1477.03;201;7
15/01/2025 11:00;MCH_04;ventilador;intermitente;76.34;1.07;29.1;1329.44;202;8
15/01/2025 12:00;MCH_04;ventilador;intermitente;71.54;1.61;32.03;1345.27;203;9
15/01/2025 13:00;MCH_04;ventilador;intermitente;73.97;1.41;27.56;1418.55;203;10
15/01/2025 14:00;MCH_04;ventilador;intermitente;75.7;1.3;27.64;1482.66;204;11
15/01/2025 15:00;MCH_04;ventilador;intermitente;78.85;1.69;26.48;1347.63;204;12
15/01/2025 16:00;MCH_04;ventilador;intermitente;78.05;1.37;29.64;1457.42;204;13
15/01/2025 17:00;MCH_04;ventilador;intermitente;70.78;0.96;31.49;1397.0;205;14
15/01/2025 18:00;MCH_04;ventilador;intermitente;73.79;1.29;31.8;1606.67;206;15
15/01/2025 19:00;MCH_04;ventilador;intermitente;76.4;1.46;29.57;1543.43;207;16
15/01/2025 20:00;MCH_04;ventilador;intermitente;70.85;1.04;31.61;1439.45;208;17
15/01/2025 21:00;MCH_04;ventilador;intermitente;71.41;1.49;30.86;1419.97;209;18
15/01/2025 22:00;MCH_04;ventilador;intermitente;71.46;2.0;26.51;1287.8;210;19
15/01/2025 23:00;MCH_04;ventilador;intermitente;75.14;1.52;26.29;1383.16;211;20
16/01/2025 0:00;MCH_04;ventilador;intermitente;88.44;1.76;29.86;1626.1;212;21
16/01/2025 1:00;MCH_04;ventilador;intermitente;71.37;2.05;25.04;1339.02;213;22
16/01/2025 2:00;MCH_04;ventilador;intermitente;71.99;1.64;30.06;1524.33;214;23
16/01/2025 3:00;MCH_04;ventilador;intermitente;74.79;2.07;27.99;1645.53;215;24
16/01/2025 4:00;MCH_04;ventilador;intermitente;79.46;1.26;27.85;1587.6;216;25
16/01/2025 5:00;MCH_04;ventilador;intermitente;71.99;1.52;29.05;1328.75;217;26
16/01/2025 6:00;MCH_04;ventilador;intermitente;76.23;1.45;27.28;1326.77;218;27
16/01/2025 7:00;MCH_04;ventilador;intermitente;78.28;1.35;29.8;1377.96;218;28
16/01/2025 8:00;MCH_04;ventilador;intermitente;73.33;1.81;26.81;1447.15;219;29
16/01/2025 9:00;MCH_04;ventilador;intermitente;71.08;1.83;31.34;1552.72;220;30
16/01/2025 10:00;MCH_04;ventilador;intermitente;74.95;1.09;29.5;1431.92;220;31
16/01/2025 11:00;MCH_04;ventilador;intermitente;70.92;1.25;25.91;1505.98;221;32
16/01/2025 12:00;MCH_04;ventilador;intermitente;75.43;1.32;30.48;1415.52;222;33
16/01/2025 13:00;MCH_04;ventilador;intermitente;69.85;1.86;27.7;1353.23;223;34
16/01/2025 14:00;MCH_04;ventilador;intermitente;74.09;1.69;28.52;1449.71;224;35
16/01/2025 15:00;MCH_04;ventilador;intermitente;76.43;1.32;26.7;1463.27;224;36
16/01/2025 16:00;MCH_04;ventilador;intermitente;73.35;1.16;30.95;1465.22;225;37
16/01/2025 17:00;MCH_04;ventilador;intermitente;79.15;1.45;26.78;1332.43;225;38
16/01/2025 18:00;MCH_04;ventilador;intermitente;74.88;1.78;26.59;1545.98;226;39
16/01/2025 19:00;MCH_04;ventilador;intermitente;80.02;1.28;25.56;1407.14;226;40
16/01/2025 20:00;MCH_04;ventilador;intermitente;78.21;1.93;27.39;1483.02;227;41
16/01/2025 21:00;MCH_04;ventilador;intermitente;77.95;1.22;31.72;1475.95;228;42
16/01/2025 22:00;MCH_04;ventilador;intermitente;75.06;1.79;26.98;1373.65;229;43
16/01/2025 23:00;MCH_04;ventilador;intermitente;77.82;1.35;29.67;1541.18;229;44
17/01/2025 0:00;MCH_04;ventilador;intermitente;72.99;1.65;30.69;1466.17;230;45
17/01/2025 1:00;MCH_04;ventilador;intermitente;70.15;1.37;30.44;1410.72;230;46
17/01/2025 2:00;MCH_04;ventilador;intermitente;78.32;1.29;24.16;1384.04;231;47
17/01/2025 3:00;MCH_04;ventilador;intermitente;75.53;1.59;33.5;1456.66;232;48
17/01/2025 4:00;MCH_04;ventilador;intermitente;75.19;1.57;26.15;1397.79;233;49
17/01/2025 5:00;MCH_04;ventilador;intermitente;68.61;1.86;27.29;1380.63;234;50
17/01/2025 6:00;MCH_04;ventilador;intermitente;77.64;1.78;27.1;1475.67;234;51
17/01/2025 7:00;MCH_04;ventilador;intermitente;77.23;1.64;27.28;1420.87;234;52
17/01/2025 8:00;MCH_04;ventilador;intermitente;76.41;1.65;29.2;1457.97;235;53
17/01/2025 9:00;MCH_04;ventilador;intermitente;79.08;1.23;27.08;1484.29;236;54
17/01/2025 10:00;MCH_04;ventilador;intermitente;80.46;1.79;25.4;1460.98;237;55
17/01/2025 11:00;MCH_04;ventilador;intermitente;73.62;1.13;26.86;1575.62;238;56
17/01/2025 12:00;MCH_04;ventilador;intermitente;75.43;1.24;26.09;1435.3;239;57
17/01/2025 13:00;MCH_04;ventilador;intermitente;76.41;1.71;29.99;1451.79;239;58
17/01/2025 14:00;MCH_04;ventilador;intermitente;82.43;1.42;28.78;1384.62;240;59
17/01/2025 15:00;MCH_04;ventilador;intermitente;73.89;2.0;30.93;1513.31;241;60
17/01/2025 16:00;MCH_04;ventilador;intermitente;71.46;1.85;26.91;1573.68;242;61
17/01/2025 17:00;MCH_04;ventilador;intermitente;72.83;1.64;28.1;1379.72;242;62
17/01/2025 18:00;MCH_04;ventilador;intermitente;74.72;0.91;30.35;1270.1;243;63
17/01/2025 19:00;MCH_04;ventilador;intermitente;75.75;1.7;24.96;1578.5;244;64
17/01/2025 20:00;MCH_04;ventilador;intermitente;74.53;1.18;25.62;1436.18;245;65
17/01/2025 21:00;MCH_04;ventilador;intermitente;75.01;1.44;26.13;1420.1;246;66
17/01/2025 22:00;MCH_04;ventilador;intermitente;79.24;2.13;30.9;1406.4;247;67
17/01/2025 23:00;MCH_04;ventilador;intermitente;77.43;0.97;29.17;1355.9;248;68
18/01/2025 0:00;MCH_04;ventilador;intermitente;70.84;1.52;27.91;1528.43;249;69
18/01/2025 1:00;MCH_04;ventilador;intermitente;75.42;1.7;27.16;1442.95;249;70
18/01/2025 2:00;MCH_04;ventilador;intermitente;73.47;1.85;27.43;1590.63;249;71
18/01/2025 3:00;MCH_04;ventilador;intermitente;77.19;1.53;28.48;1280.06;250;72
18/01/2025 4:00;MCH_04;ventilador;intermitente;69.58;2.01;29.26;1307.95;251;73
18/01/2025 5:00;MCH_04;ventilador;intermitente;73.72;1.51;32.95;1325.74;252;74
18/01/2025 6:00;MCH_04;ventilador;intermitente;76.58;1.23;24.63;1489.0;253;75
18/01/2025 7:00;MCH_04;ventilador;intermitente;78.79;1.52;29.57;1390.96;254;76
18/01/2025 8:00;MCH_04;ventilador;intermitente;75.06;1.25;23.15;1484.24;254;77
18/01/2025 9:00;MCH_04;ventilador;intermitente;78.25;1.75;26.97;1388.82;255;78
18/01/2025 10:00;MCH_04;ventilador;intermitente;72.56;1.17;29.34;1387.57;255;79
18/01/2025 11:00;MCH_04;ventilador;intermitente;75.81;1.75;28.03;1583.36;255;80
18/01/2025 12:00;MCH_04;ventilador;intermitente;78.42;1.19;28.71;1228.27;256;81
18/01/2025 13:00;MCH_04;ventilador;intermitente;77.55;1.17;28.14;1394.03;257;82
18/01/2025 14:00;MCH_04;ventilador;intermitente;74.46;1.4;26.92;1445.64;258;83
18/01/2025 15:00;MCH_04;ventilador;intermitente;77.96;1.23;27.46;1584.28;258;84
18/01/2025 16:00;MCH_04;ventilador;intermitente;74.19;1.12;28.9;1545.97;259;85
18/01/2025 17:00;MCH_04;ventilador;intermitente;73.7;1.48;30.31;1400.98;259;86
18/01/2025 18:00;MCH_04;ventilador;intermitente;77.72;1.74;29.39;1606.43;260;87
18/01/2025 19:00;MCH_04;ventilador;intermitente;77.01;1.39;27.86;1293.51;261;88
18/01/2025 20:00;MCH_04;ventilador;intermitente;77.3;1.28;27.96;1179.38;262;89
18/01/2025 21:00;MCH_04;ventilador;intermitente;73.46;1.17;29.02;1383.96;263;90
18/01/2025 22:00;MCH_04;ventilador;intermitente;72.66;1.84;31.26;1281.15;263;1
18/01/2025 23:00;MCH_04;ventilador;intermitente;72.57;1.5;29.01;1547.33;264;2
05/01/2025 0:00;MCH_05;valvula;continuo;72.73;1.7;29.1;1285.41;1;10
05/01/2025 1:00;MCH_05;valvula;continuo;74.92;0.99;31.47;1414.53;2;11
05/01/2025 2:00;MCH_05;valvula;continuo;70.9;1.34;28.42;1523.32;3;12
05/01/2025 3:00;MCH_05;valvula;continuo;78.9;1.52;27.33;1518.51;4;13
05/01/2025 4:00;MCH_05;valvula;continuo;76.97;1.54;29.62;1388.98;5;14
05/01/2025 5:00;MCH_05;valvula;continuo;74.93;0.89;30.78;1400.83;6;15
05/01/2025 6:00;MCH_05;valvula;continuo;79.19;1.3;28.6;1455.47;7;16
05/01/2025 7:00;MCH_05;valvula;continuo;73.19;1.64;30.55;1628.98;8;17
05/01/2025 8:00;MCH_05;valvula;continuo;77.23;1.14;25.19;1563.89;9;18
05/01/2025 9:00;MCH_05;valvula;continuo;72.01;1.68;28.27;1581.87;10;19
05/01/2025 10:00;MCH_05;valvula;continuo;76.53;1.49;32.12;1532.32;11;20
05/01/2025 11:00;MCH_05;valvula;continuo;76.66;1.3;25.71;1424.05;12;21
05/01/2025 12:00;MCH_05;valvula;continuo;70.5;1.4;29.6;1548.18;13;22
05/01/2025 13:00;MCH_05;valvula;continuo;73.97;2.38;30.55;1447.0;14;23
05/01/2025 14:00;MCH_05;valvula;continuo;78.42;1.33;28.51;1413.94;15;24
05/01/2025 15:00;MCH_05;valvula;continuo;71.36;1.66;27.99;1456.83;16;25
05/01/2025 16:00;MCH_05;valvula;continuo;74.92;1.23;31.18;1474.87;17;26
05/01/2025 17:00;MCH_05;valvula;continuo;74.2;1.11;30.81;1541.73;18;27
05/01/2025 18:00;MCH_05;valvula;continuo;75.0;1.11;31.32;1413.52;19;28
05/01/2025 19:00;MCH_05;valvula;continuo;72.99;1.49;28.75;1433.14;20;29
05/01/2025 20:00;MCH_05;valvula;continuo;64.84;1.57;29.85;1360.89;21;30
05/01/2025 21:00;MCH_05;valvula;continuo;79.68;1.76;28.94;1348.59;22;31
05/01/2025 22:00;MCH_05;valvula;continuo;75.84;1.61;27.84;1539.13;23;32
05/01/2025 23:00;MCH_05;valvula;continuo;73.92;1.42;26.67;1404.88;24;33
06/01/2025 0:00;MCH_05;valvula;continuo;74.55;1.44;27.54;1542.41;25;34
06/01/2025 1:00;MCH_05;valvula;continuo;79.51;1.12;30.96;1517.45;26;35
06/01/2025 2:00;MCH_05;valvula;continuo;72.32;1.4;28.57;1284.5;27;36
06/01/2025 3:00;MCH_05;valvula;continuo;74.74;1.66;26.51;1302.01;28;37
06/01/2025 4:00;MCH_05;valvula;continuo;75.6;2.16;26.57;1381.3;29;38
06/01/2025 5:00;MCH_05;valvula;continuo;74.4;1.97;24.7;1526.98;30;39
06/01/2025 6:00;MCH_05;valvula;continuo;73.59;1.38;25.98;1425.1;31;40
06/01/2025 7:00;MCH_05;valvula;continuo;72.06;1.34;23.07;1276.61;32;41
06/01/2025 8:00;MCH_05;valvula;continuo;76.01;1.88;34.46;1542.46;33;42
06/01/2025 9:00;MCH_05;valvula;continuo;73.46;0.9;29.08;1304.75;34;43
06/01/2025 10:00;MCH_05;valvula;continuo;72.58;1.77;28.59;1357.09;35;44
06/01/2025 11:00;MCH_05;valvula;continuo;69.88;1.56;28.67;1600.39;36;45
06/01/2025 12:00;MCH_05;valvula;continuo;67.52;1.54;29.83;1407.98;37;46
06/01/2025 13:00;MCH_05;valvula;continuo;70.21;1.22;28.07;1401.3;38;47
06/01/2025 14:00;MCH_05;valvula;continuo;75.91;1.88;27.2;1571.97;39;48
06/01/2025 15:00;MCH_05;valvula;continuo;74.65;1.6;27.77;1486.48;40;49
06/01/2025 16:00;MCH_05;valvula;continuo;76.62;1.69;28.01;1116.92;41;50
06/01/2025 17:00;MCH_05;valvula;continuo;76.79;0.91;26.79;1210.88;42;51
06/01/2025 18:00;MCH_05;valvula;continuo;80.1;1.63;27.35;1591.89;43;52
06/01/2025 19:00;MCH_05;valvula;continuo;76.6;1.54;28.79;1411.79;44;53
06/01/2025 20:00;MCH_05;valvula;continuo;71.28;1.79;27.86;1274.09;45;54
